,0,Accident_ID
1295,Highly_Fatal_And_Damaging,6359
1296,Minor_Damage_And_Injuries,6360
1297,Highly_Fatal_And_Damaging,6367
1298,Highly_Fatal_And_Damaging,6377
1299,Minor_Damage_And_Injuries,6379
1300,Highly_Fatal_And_Damaging,6381
1301,Highly_Fatal_And_Damaging,6391
1302,Minor_Damage_And_Injuries,6400
1303,Minor_Damage_And_Injuries,6402
1304,Significant_Damage_And_Serious_Injuries,6405
1305,Highly_Fatal_And_Damaging,6415
1306,Highly_Fatal_And_Damaging,6416
1307,Significant_Damage_And_Serious_Injuries,6420
1308,Minor_Damage_And_Injuries,6434
1309,Significant_Damage_And_Serious_Injuries,6448
1310,Highly_Fatal_And_Damaging,6451
1311,Significant_Damage_And_Serious_Injuries,6453
1312,Significant_Damage_And_Serious_Injuries,6459
1313,Minor_Damage_And_Injuries,6461
1314,Highly_Fatal_And_Damaging,6467
1315,Highly_Fatal_And_Damaging,6468
1316,Highly_Fatal_And_Damaging,6473
1317,Significant_Damage_And_Serious_Injuries,6484
1318,Highly_Fatal_And_Damaging,6486
1319,Highly_Fatal_And_Damaging,6490
1320,Minor_Damage_And_Injuries,6502
1321,Significant_Damage_And_Fatalities,6503
1322,Significant_Damage_And_Serious_Injuries,6507
1323,Highly_Fatal_And_Damaging,6512
1324,Significant_Damage_And_Serious_Injuries,6523
1325,Significant_Damage_And_Serious_Injuries,6528
1326,Significant_Damage_And_Fatalities,6530
1327,Minor_Damage_And_Injuries,6543
1328,Significant_Damage_And_Serious_Injuries,6546
1329,Minor_Damage_And_Injuries,6548
1330,Highly_Fatal_And_Damaging,6551
1331,Significant_Damage_And_Serious_Injuries,6553
1332,Minor_Damage_And_Injuries,6562
1333,Highly_Fatal_And_Damaging,6571
1334,Significant_Damage_And_Serious_Injuries,6572
1335,Highly_Fatal_And_Damaging,6579
1336,Significant_Damage_And_Serious_Injuries,6584
1337,Significant_Damage_And_Serious_Injuries,6588
1338,Minor_Damage_And_Injuries,6596
1339,Highly_Fatal_And_Damaging,6599
1340,Highly_Fatal_And_Damaging,6625
1341,Significant_Damage_And_Fatalities,6632
1342,Significant_Damage_And_Serious_Injuries,6641
1343,Minor_Damage_And_Injuries,6651
1344,Minor_Damage_And_Injuries,6654
1345,Highly_Fatal_And_Damaging,6657
1346,Significant_Damage_And_Serious_Injuries,6665
1347,Significant_Damage_And_Serious_Injuries,6671
1348,Highly_Fatal_And_Damaging,6672
1349,Highly_Fatal_And_Damaging,6675
1350,Minor_Damage_And_Injuries,6676
1351,Highly_Fatal_And_Damaging,6682
1352,Significant_Damage_And_Serious_Injuries,6684
1353,Significant_Damage_And_Serious_Injuries,6692
1354,Significant_Damage_And_Fatalities,6694
1355,Significant_Damage_And_Serious_Injuries,6700
1356,Minor_Damage_And_Injuries,6723
1357,Significant_Damage_And_Serious_Injuries,6726
1358,Significant_Damage_And_Serious_Injuries,6729
1359,Significant_Damage_And_Fatalities,6734
1360,Significant_Damage_And_Serious_Injuries,6737
1361,Significant_Damage_And_Serious_Injuries,6738
1362,Minor_Damage_And_Injuries,6745
1363,Minor_Damage_And_Injuries,6747
1364,Significant_Damage_And_Serious_Injuries,6750
1365,Significant_Damage_And_Fatalities,6754
1366,Significant_Damage_And_Serious_Injuries,6755
1367,Minor_Damage_And_Injuries,6761
1368,Minor_Damage_And_Injuries,6762
1369,Highly_Fatal_And_Damaging,6765
1370,Significant_Damage_And_Fatalities,6769
1371,Minor_Damage_And_Injuries,6785
1372,Minor_Damage_And_Injuries,6788
1373,Significant_Damage_And_Serious_Injuries,6793
1374,Significant_Damage_And_Fatalities,6796
1375,Significant_Damage_And_Serious_Injuries,6799
1376,Significant_Damage_And_Fatalities,6801
1377,Highly_Fatal_And_Damaging,6807
1378,Minor_Damage_And_Injuries,6811
1379,Significant_Damage_And_Fatalities,6812
1380,Highly_Fatal_And_Damaging,6815
1381,Minor_Damage_And_Injuries,6818
1382,Significant_Damage_And_Serious_Injuries,6828
1383,Highly_Fatal_And_Damaging,6832
1384,Highly_Fatal_And_Damaging,6833
1385,Highly_Fatal_And_Damaging,6836
1386,Minor_Damage_And_Injuries,6839
1387,Highly_Fatal_And_Damaging,6842
1388,Significant_Damage_And_Serious_Injuries,6845
1389,Significant_Damage_And_Serious_Injuries,6848
1390,Significant_Damage_And_Serious_Injuries,6849
1391,Minor_Damage_And_Injuries,6850
1392,Minor_Damage_And_Injuries,6853
1393,Highly_Fatal_And_Damaging,6862
1394,Significant_Damage_And_Fatalities,6864
1395,Highly_Fatal_And_Damaging,6868
1396,Highly_Fatal_And_Damaging,6872
1397,Significant_Damage_And_Fatalities,6892
1398,Significant_Damage_And_Serious_Injuries,6895
1399,Minor_Damage_And_Injuries,6897
1400,Significant_Damage_And_Serious_Injuries,6900
1401,Highly_Fatal_And_Damaging,6904
1402,Significant_Damage_And_Serious_Injuries,6907
1403,Highly_Fatal_And_Damaging,6912
1404,Highly_Fatal_And_Damaging,6913
1405,Minor_Damage_And_Injuries,6920
1406,Significant_Damage_And_Fatalities,6922
1407,Highly_Fatal_And_Damaging,6924
1408,Highly_Fatal_And_Damaging,6925
1409,Significant_Damage_And_Serious_Injuries,6929
1410,Significant_Damage_And_Serious_Injuries,6933
1411,Significant_Damage_And_Serious_Injuries,6938
1412,Minor_Damage_And_Injuries,6939
1413,Significant_Damage_And_Fatalities,6945
1414,Significant_Damage_And_Serious_Injuries,6950
1415,Minor_Damage_And_Injuries,6953
1416,Significant_Damage_And_Fatalities,6957
1417,Significant_Damage_And_Fatalities,6961
1418,Significant_Damage_And_Serious_Injuries,6970
1419,Significant_Damage_And_Fatalities,6975
1420,Highly_Fatal_And_Damaging,6978
1421,Significant_Damage_And_Serious_Injuries,6979
1422,Significant_Damage_And_Serious_Injuries,6981
1423,Minor_Damage_And_Injuries,6985
1424,Significant_Damage_And_Fatalities,6988
1425,Significant_Damage_And_Fatalities,6989
1426,Significant_Damage_And_Fatalities,6996
1427,Significant_Damage_And_Serious_Injuries,7007
1428,Minor_Damage_And_Injuries,7008
1429,Highly_Fatal_And_Damaging,7016
1430,Highly_Fatal_And_Damaging,7021
1431,Significant_Damage_And_Serious_Injuries,7022
1432,Significant_Damage_And_Serious_Injuries,7029
1433,Highly_Fatal_And_Damaging,7035
1434,Minor_Damage_And_Injuries,7066
1435,Highly_Fatal_And_Damaging,7067
1436,Significant_Damage_And_Fatalities,7068
1437,Highly_Fatal_And_Damaging,7069
1438,Minor_Damage_And_Injuries,7072
1439,Minor_Damage_And_Injuries,7077
1440,Minor_Damage_And_Injuries,7079
1441,Highly_Fatal_And_Damaging,7080
1442,Significant_Damage_And_Serious_Injuries,7090
1443,Significant_Damage_And_Serious_Injuries,7091
1444,Highly_Fatal_And_Damaging,7092
1445,Significant_Damage_And_Serious_Injuries,7093
1446,Highly_Fatal_And_Damaging,7109
1447,Highly_Fatal_And_Damaging,7114
1448,Minor_Damage_And_Injuries,7118
1449,Highly_Fatal_And_Damaging,7122
1450,Minor_Damage_And_Injuries,7124
1451,Highly_Fatal_And_Damaging,7126
1452,Highly_Fatal_And_Damaging,7132
1453,Highly_Fatal_And_Damaging,7140
1454,Minor_Damage_And_Injuries,7154
1455,Highly_Fatal_And_Damaging,7156
1456,Highly_Fatal_And_Damaging,7158
1457,Significant_Damage_And_Fatalities,7172
1458,Significant_Damage_And_Serious_Injuries,7173
1459,Highly_Fatal_And_Damaging,7174
1460,Highly_Fatal_And_Damaging,7176
1461,Minor_Damage_And_Injuries,7177
1462,Highly_Fatal_And_Damaging,7179
1463,Minor_Damage_And_Injuries,7181
1464,Significant_Damage_And_Fatalities,7182
1465,Highly_Fatal_And_Damaging,7191
1466,Highly_Fatal_And_Damaging,7194
1467,Minor_Damage_And_Injuries,7195
1468,Minor_Damage_And_Injuries,7200
1469,Significant_Damage_And_Serious_Injuries,7201
1470,Significant_Damage_And_Fatalities,7205
1471,Highly_Fatal_And_Damaging,7208
1472,Minor_Damage_And_Injuries,7209
1473,Highly_Fatal_And_Damaging,7210
1474,Significant_Damage_And_Fatalities,7212
1475,Minor_Damage_And_Injuries,7213
1476,Significant_Damage_And_Fatalities,7216
1477,Significant_Damage_And_Serious_Injuries,7218
1478,Minor_Damage_And_Injuries,7221
1479,Highly_Fatal_And_Damaging,7222
1480,Significant_Damage_And_Serious_Injuries,7223
1481,Minor_Damage_And_Injuries,7232
1482,Significant_Damage_And_Serious_Injuries,7244
1483,Highly_Fatal_And_Damaging,7253
1484,Significant_Damage_And_Serious_Injuries,7255
1485,Significant_Damage_And_Fatalities,7267
1486,Significant_Damage_And_Serious_Injuries,7269
1487,Highly_Fatal_And_Damaging,7279
1488,Minor_Damage_And_Injuries,7284
1489,Highly_Fatal_And_Damaging,7294
1490,Significant_Damage_And_Serious_Injuries,7296
1491,Minor_Damage_And_Injuries,7298
1492,Highly_Fatal_And_Damaging,7307
1493,Minor_Damage_And_Injuries,7323
1494,Highly_Fatal_And_Damaging,7333
1495,Significant_Damage_And_Fatalities,7335
1496,Highly_Fatal_And_Damaging,7336
1497,Significant_Damage_And_Fatalities,7338
1498,Significant_Damage_And_Fatalities,7345
1499,Significant_Damage_And_Serious_Injuries,7346
1500,Minor_Damage_And_Injuries,7348
1501,Significant_Damage_And_Serious_Injuries,7349
1502,Highly_Fatal_And_Damaging,7353
1503,Significant_Damage_And_Serious_Injuries,7354
1504,Minor_Damage_And_Injuries,7355
1505,Minor_Damage_And_Injuries,7356
1506,Minor_Damage_And_Injuries,7367
1507,Minor_Damage_And_Injuries,7370
1508,Highly_Fatal_And_Damaging,7375
1509,Significant_Damage_And_Serious_Injuries,7384
1510,Highly_Fatal_And_Damaging,7392
1511,Minor_Damage_And_Injuries,7394
1512,Significant_Damage_And_Fatalities,7395
1513,Significant_Damage_And_Serious_Injuries,7401
1514,Significant_Damage_And_Fatalities,7402
1515,Highly_Fatal_And_Damaging,7407
1516,Significant_Damage_And_Fatalities,7420
1517,Minor_Damage_And_Injuries,7437
1518,Highly_Fatal_And_Damaging,7455
1519,Highly_Fatal_And_Damaging,7460
1520,Significant_Damage_And_Fatalities,7476
1521,Highly_Fatal_And_Damaging,7478
1522,Highly_Fatal_And_Damaging,7484
1523,Highly_Fatal_And_Damaging,7491
1524,Significant_Damage_And_Fatalities,7492
1525,Significant_Damage_And_Fatalities,7495
1526,Significant_Damage_And_Serious_Injuries,7503
1527,Significant_Damage_And_Serious_Injuries,7505
1528,Highly_Fatal_And_Damaging,7506
1529,Highly_Fatal_And_Damaging,7508
1530,Minor_Damage_And_Injuries,7513
1531,Significant_Damage_And_Serious_Injuries,7526
1532,Significant_Damage_And_Serious_Injuries,7530
1533,Minor_Damage_And_Injuries,7534
1534,Highly_Fatal_And_Damaging,7537
1535,Significant_Damage_And_Serious_Injuries,7541
1536,Minor_Damage_And_Injuries,7542
1537,Significant_Damage_And_Serious_Injuries,7548
1538,Highly_Fatal_And_Damaging,7551
1539,Minor_Damage_And_Injuries,7553
1540,Significant_Damage_And_Serious_Injuries,7554
1541,Significant_Damage_And_Serious_Injuries,7557
1542,Significant_Damage_And_Fatalities,7563
1543,Minor_Damage_And_Injuries,7568
1544,Highly_Fatal_And_Damaging,7581
1545,Highly_Fatal_And_Damaging,7582
1546,Highly_Fatal_And_Damaging,7587
1547,Highly_Fatal_And_Damaging,7617
1548,Minor_Damage_And_Injuries,7621
1549,Significant_Damage_And_Serious_Injuries,7623
1550,Significant_Damage_And_Serious_Injuries,7633
1551,Significant_Damage_And_Fatalities,7639
1552,Highly_Fatal_And_Damaging,7654
1553,Highly_Fatal_And_Damaging,7660
1554,Significant_Damage_And_Fatalities,7661
1555,Significant_Damage_And_Fatalities,7662
1556,Significant_Damage_And_Serious_Injuries,7663
1557,Minor_Damage_And_Injuries,7664
1558,Significant_Damage_And_Serious_Injuries,7665
1559,Significant_Damage_And_Serious_Injuries,7668
1560,Minor_Damage_And_Injuries,7682
1561,Highly_Fatal_And_Damaging,7683
1562,Highly_Fatal_And_Damaging,7684
1563,Significant_Damage_And_Serious_Injuries,7687
1564,Significant_Damage_And_Serious_Injuries,7691
1565,Significant_Damage_And_Serious_Injuries,7701
1566,Minor_Damage_And_Injuries,7702
1567,Significant_Damage_And_Fatalities,7705
1568,Minor_Damage_And_Injuries,7711
1569,Minor_Damage_And_Injuries,7714
1570,Highly_Fatal_And_Damaging,7716
1571,Significant_Damage_And_Serious_Injuries,7725
1572,Highly_Fatal_And_Damaging,7726
1573,Highly_Fatal_And_Damaging,7732
1574,Significant_Damage_And_Serious_Injuries,7748
1575,Significant_Damage_And_Fatalities,7755
1576,Highly_Fatal_And_Damaging,7759
1577,Significant_Damage_And_Serious_Injuries,7763
1578,Highly_Fatal_And_Damaging,7767
1579,Highly_Fatal_And_Damaging,7769
1580,Significant_Damage_And_Fatalities,7781
1581,Minor_Damage_And_Injuries,7783
1582,Minor_Damage_And_Injuries,7790
1583,Minor_Damage_And_Injuries,7798
1584,Minor_Damage_And_Injuries,7810
1585,Minor_Damage_And_Injuries,7821
1586,Significant_Damage_And_Fatalities,7824
1587,Significant_Damage_And_Serious_Injuries,7828
1588,Significant_Damage_And_Serious_Injuries,7838
1589,Significant_Damage_And_Serious_Injuries,7841
1590,Significant_Damage_And_Fatalities,7847
1591,Significant_Damage_And_Serious_Injuries,7852
1592,Highly_Fatal_And_Damaging,7854
1593,Minor_Damage_And_Injuries,7857
1594,Significant_Damage_And_Serious_Injuries,7867
1595,Highly_Fatal_And_Damaging,7868
1596,Significant_Damage_And_Serious_Injuries,7869
1597,Significant_Damage_And_Serious_Injuries,7871
1598,Significant_Damage_And_Serious_Injuries,7872
1599,Highly_Fatal_And_Damaging,7885
1600,Highly_Fatal_And_Damaging,7889
1601,Significant_Damage_And_Serious_Injuries,7902
1602,Highly_Fatal_And_Damaging,7917
1603,Minor_Damage_And_Injuries,7918
1604,Significant_Damage_And_Fatalities,7919
1605,Highly_Fatal_And_Damaging,7926
1606,Minor_Damage_And_Injuries,7927
1607,Significant_Damage_And_Serious_Injuries,7928
1608,Minor_Damage_And_Injuries,7947
1609,Significant_Damage_And_Serious_Injuries,7950
1610,Highly_Fatal_And_Damaging,7952
1611,Minor_Damage_And_Injuries,7955
1612,Minor_Damage_And_Injuries,7966
1613,Significant_Damage_And_Fatalities,7981
1614,Highly_Fatal_And_Damaging,7987
1615,Highly_Fatal_And_Damaging,7996
1616,Highly_Fatal_And_Damaging,7997
1617,Minor_Damage_And_Injuries,8012
1618,Significant_Damage_And_Serious_Injuries,8018
1619,Significant_Damage_And_Fatalities,8020
1620,Minor_Damage_And_Injuries,8021
1621,Significant_Damage_And_Serious_Injuries,8028
1622,Significant_Damage_And_Serious_Injuries,8031
1623,Minor_Damage_And_Injuries,8034
1624,Significant_Damage_And_Serious_Injuries,8039
1625,Minor_Damage_And_Injuries,8044
1626,Highly_Fatal_And_Damaging,8046
1627,Minor_Damage_And_Injuries,8049
1628,Significant_Damage_And_Fatalities,8052
1629,Minor_Damage_And_Injuries,8054
1630,Significant_Damage_And_Serious_Injuries,8057
1631,Minor_Damage_And_Injuries,8058
1632,Significant_Damage_And_Fatalities,8061
1633,Minor_Damage_And_Injuries,8074
1634,Significant_Damage_And_Serious_Injuries,8075
1635,Significant_Damage_And_Serious_Injuries,8078
1636,Minor_Damage_And_Injuries,8081
1637,Significant_Damage_And_Serious_Injuries,8084
1638,Minor_Damage_And_Injuries,8088
1639,Minor_Damage_And_Injuries,8089
1640,Significant_Damage_And_Serious_Injuries,8090
1641,Highly_Fatal_And_Damaging,8097
1642,Highly_Fatal_And_Damaging,8101
1643,Highly_Fatal_And_Damaging,8105
1644,Highly_Fatal_And_Damaging,8115
1645,Significant_Damage_And_Serious_Injuries,8122
1646,Significant_Damage_And_Fatalities,8125
1647,Minor_Damage_And_Injuries,8132
1648,Highly_Fatal_And_Damaging,8133
1649,Highly_Fatal_And_Damaging,8136
1650,Significant_Damage_And_Serious_Injuries,8138
1651,Significant_Damage_And_Fatalities,8144
1652,Highly_Fatal_And_Damaging,8146
1653,Minor_Damage_And_Injuries,8150
1654,Highly_Fatal_And_Damaging,8152
1655,Minor_Damage_And_Injuries,8157
1656,Minor_Damage_And_Injuries,8167
1657,Minor_Damage_And_Injuries,8172
1658,Significant_Damage_And_Fatalities,8178
1659,Significant_Damage_And_Serious_Injuries,8184
1660,Significant_Damage_And_Serious_Injuries,8186
1661,Significant_Damage_And_Fatalities,8187
1662,Highly_Fatal_And_Damaging,8190
1663,Significant_Damage_And_Serious_Injuries,8198
1664,Highly_Fatal_And_Damaging,8200
1665,Highly_Fatal_And_Damaging,8206
1666,Significant_Damage_And_Serious_Injuries,8217
1667,Highly_Fatal_And_Damaging,8221
1668,Minor_Damage_And_Injuries,8224
1669,Significant_Damage_And_Fatalities,8230
1670,Minor_Damage_And_Injuries,8233
1671,Significant_Damage_And_Serious_Injuries,8237
1672,Highly_Fatal_And_Damaging,8239
1673,Highly_Fatal_And_Damaging,8240
1674,Significant_Damage_And_Fatalities,8242
1675,Highly_Fatal_And_Damaging,8243
1676,Significant_Damage_And_Serious_Injuries,8246
1677,Significant_Damage_And_Fatalities,8251
1678,Highly_Fatal_And_Damaging,8253
1679,Significant_Damage_And_Fatalities,8268
1680,Minor_Damage_And_Injuries,8269
1681,Highly_Fatal_And_Damaging,8277
1682,Highly_Fatal_And_Damaging,8287
1683,Minor_Damage_And_Injuries,8294
1684,Minor_Damage_And_Injuries,8297
1685,Minor_Damage_And_Injuries,8314
1686,Significant_Damage_And_Serious_Injuries,8315
1687,Minor_Damage_And_Injuries,8317
1688,Highly_Fatal_And_Damaging,8319
1689,Significant_Damage_And_Serious_Injuries,8322
1690,Highly_Fatal_And_Damaging,8327
1691,Significant_Damage_And_Fatalities,8329
1692,Minor_Damage_And_Injuries,8336
1693,Highly_Fatal_And_Damaging,8345
1694,Minor_Damage_And_Injuries,8361
1695,Highly_Fatal_And_Damaging,8362
1696,Significant_Damage_And_Serious_Injuries,8365
1697,Minor_Damage_And_Injuries,8369
1698,Highly_Fatal_And_Damaging,8372
1699,Minor_Damage_And_Injuries,8374
1700,Highly_Fatal_And_Damaging,8376
1701,Highly_Fatal_And_Damaging,8377
1702,Highly_Fatal_And_Damaging,8388
1703,Minor_Damage_And_Injuries,8389
1704,Highly_Fatal_And_Damaging,8390
1705,Significant_Damage_And_Fatalities,8395
1706,Minor_Damage_And_Injuries,8402
1707,Minor_Damage_And_Injuries,8412
1708,Significant_Damage_And_Fatalities,8419
1709,Highly_Fatal_And_Damaging,8426
1710,Significant_Damage_And_Serious_Injuries,8428
1711,Highly_Fatal_And_Damaging,8429
1712,Highly_Fatal_And_Damaging,8431
1713,Highly_Fatal_And_Damaging,8450
1714,Highly_Fatal_And_Damaging,8456
1715,Minor_Damage_And_Injuries,8463
1716,Highly_Fatal_And_Damaging,8490
1717,Minor_Damage_And_Injuries,8491
1718,Highly_Fatal_And_Damaging,8496
1719,Highly_Fatal_And_Damaging,8507
1720,Minor_Damage_And_Injuries,8513
1721,Significant_Damage_And_Serious_Injuries,8517
1722,Significant_Damage_And_Fatalities,8519
1723,Significant_Damage_And_Fatalities,8524
1724,Significant_Damage_And_Serious_Injuries,8542
1725,Significant_Damage_And_Serious_Injuries,8543
1726,Significant_Damage_And_Serious_Injuries,8551
1727,Significant_Damage_And_Serious_Injuries,8553
1728,Significant_Damage_And_Fatalities,8562
1729,Significant_Damage_And_Fatalities,8567
1730,Significant_Damage_And_Serious_Injuries,8571
1731,Significant_Damage_And_Serious_Injuries,8574
1732,Minor_Damage_And_Injuries,8575
1733,Significant_Damage_And_Serious_Injuries,8576
1734,Highly_Fatal_And_Damaging,8586
1735,Highly_Fatal_And_Damaging,8587
1736,Significant_Damage_And_Serious_Injuries,8590
1737,Minor_Damage_And_Injuries,8594
1738,Minor_Damage_And_Injuries,8596
1739,Significant_Damage_And_Serious_Injuries,8599
1740,Minor_Damage_And_Injuries,8604
1741,Highly_Fatal_And_Damaging,8606
1742,Highly_Fatal_And_Damaging,8620
1743,Significant_Damage_And_Serious_Injuries,8623
1744,Significant_Damage_And_Serious_Injuries,8643
1745,Minor_Damage_And_Injuries,8652
1746,Minor_Damage_And_Injuries,8653
1747,Significant_Damage_And_Serious_Injuries,8655
1748,Significant_Damage_And_Serious_Injuries,8657
1749,Minor_Damage_And_Injuries,8663
1750,Minor_Damage_And_Injuries,8665
1751,Significant_Damage_And_Serious_Injuries,8685
1752,Minor_Damage_And_Injuries,8715
1753,Highly_Fatal_And_Damaging,8719
1754,Highly_Fatal_And_Damaging,8724
1755,Significant_Damage_And_Serious_Injuries,8725
1756,Highly_Fatal_And_Damaging,8726
1757,Significant_Damage_And_Serious_Injuries,8728
1758,Significant_Damage_And_Fatalities,8729
1759,Highly_Fatal_And_Damaging,8730
1760,Minor_Damage_And_Injuries,8737
1761,Significant_Damage_And_Serious_Injuries,8743
1762,Significant_Damage_And_Serious_Injuries,8744
1763,Significant_Damage_And_Fatalities,8747
1764,Highly_Fatal_And_Damaging,8749
1765,Significant_Damage_And_Serious_Injuries,8751
1766,Highly_Fatal_And_Damaging,8754
1767,Significant_Damage_And_Serious_Injuries,8756
1768,Significant_Damage_And_Serious_Injuries,8759
1769,Minor_Damage_And_Injuries,8767
1770,Highly_Fatal_And_Damaging,8772
1771,Highly_Fatal_And_Damaging,8773
1772,Significant_Damage_And_Serious_Injuries,8776
1773,Highly_Fatal_And_Damaging,8780
1774,Significant_Damage_And_Fatalities,8781
1775,Minor_Damage_And_Injuries,8786
1776,Significant_Damage_And_Serious_Injuries,8791
1777,Highly_Fatal_And_Damaging,8793
1778,Significant_Damage_And_Fatalities,8796
1779,Minor_Damage_And_Injuries,8798
1780,Significant_Damage_And_Fatalities,8804
1781,Significant_Damage_And_Fatalities,8812
1782,Significant_Damage_And_Fatalities,8815
1783,Significant_Damage_And_Serious_Injuries,8862
1784,Minor_Damage_And_Injuries,8867
1785,Minor_Damage_And_Injuries,8870
1786,Highly_Fatal_And_Damaging,8873
1787,Significant_Damage_And_Serious_Injuries,8875
1788,Significant_Damage_And_Fatalities,8881
1789,Minor_Damage_And_Injuries,8882
1790,Minor_Damage_And_Injuries,8901
1791,Minor_Damage_And_Injuries,8903
1792,Significant_Damage_And_Serious_Injuries,8905
1793,Significant_Damage_And_Serious_Injuries,8908
1794,Highly_Fatal_And_Damaging,8909
1795,Minor_Damage_And_Injuries,8913
1796,Significant_Damage_And_Serious_Injuries,8916
1797,Significant_Damage_And_Fatalities,8931
1798,Highly_Fatal_And_Damaging,8936
1799,Significant_Damage_And_Fatalities,8943
1800,Minor_Damage_And_Injuries,8944
1801,Highly_Fatal_And_Damaging,8961
1802,Significant_Damage_And_Fatalities,8970
1803,Significant_Damage_And_Fatalities,8976
1804,Highly_Fatal_And_Damaging,8983
1805,Minor_Damage_And_Injuries,8989
1806,Highly_Fatal_And_Damaging,8998
1807,Minor_Damage_And_Injuries,8999
1808,Highly_Fatal_And_Damaging,9002
1809,Minor_Damage_And_Injuries,9013
1810,Significant_Damage_And_Fatalities,9014
1811,Significant_Damage_And_Fatalities,9018
1812,Highly_Fatal_And_Damaging,9026
1813,Significant_Damage_And_Serious_Injuries,9027
1814,Highly_Fatal_And_Damaging,9033
1815,Significant_Damage_And_Fatalities,9035
1816,Significant_Damage_And_Serious_Injuries,9040
1817,Minor_Damage_And_Injuries,9047
1818,Highly_Fatal_And_Damaging,9049
1819,Highly_Fatal_And_Damaging,9051
1820,Minor_Damage_And_Injuries,9057
1821,Significant_Damage_And_Fatalities,9072
1822,Minor_Damage_And_Injuries,9078
1823,Significant_Damage_And_Serious_Injuries,9080
1824,Highly_Fatal_And_Damaging,9081
1825,Minor_Damage_And_Injuries,9083
1826,Significant_Damage_And_Serious_Injuries,9088
1827,Significant_Damage_And_Serious_Injuries,9089
1828,Highly_Fatal_And_Damaging,9109
1829,Significant_Damage_And_Serious_Injuries,9111
1830,Significant_Damage_And_Serious_Injuries,9113
1831,Minor_Damage_And_Injuries,9117
1832,Highly_Fatal_And_Damaging,9119
1833,Significant_Damage_And_Serious_Injuries,9123
1834,Significant_Damage_And_Serious_Injuries,9127
1835,Significant_Damage_And_Fatalities,9135
1836,Minor_Damage_And_Injuries,9139
1837,Significant_Damage_And_Fatalities,9143
1838,Minor_Damage_And_Injuries,9148
1839,Minor_Damage_And_Injuries,9160
1840,Highly_Fatal_And_Damaging,9166
1841,Significant_Damage_And_Serious_Injuries,9176
1842,Significant_Damage_And_Serious_Injuries,9177
1843,Minor_Damage_And_Injuries,9178
1844,Minor_Damage_And_Injuries,9181
1845,Significant_Damage_And_Fatalities,9185
1846,Minor_Damage_And_Injuries,9187
1847,Significant_Damage_And_Serious_Injuries,9192
1848,Highly_Fatal_And_Damaging,9200
1849,Significant_Damage_And_Serious_Injuries,9212
1850,Highly_Fatal_And_Damaging,9219
1851,Significant_Damage_And_Serious_Injuries,9230
1852,Significant_Damage_And_Fatalities,9231
1853,Significant_Damage_And_Fatalities,9232
1854,Significant_Damage_And_Fatalities,9239
1855,Highly_Fatal_And_Damaging,9242
1856,Significant_Damage_And_Serious_Injuries,9245
1857,Highly_Fatal_And_Damaging,9247
1858,Highly_Fatal_And_Damaging,9250
1859,Highly_Fatal_And_Damaging,9252
1860,Significant_Damage_And_Serious_Injuries,9257
1861,Significant_Damage_And_Serious_Injuries,9260
1862,Significant_Damage_And_Serious_Injuries,9264
1863,Highly_Fatal_And_Damaging,9266
1864,Highly_Fatal_And_Damaging,9270
1865,Minor_Damage_And_Injuries,9274
1866,Highly_Fatal_And_Damaging,9279
1867,Minor_Damage_And_Injuries,9281
1868,Significant_Damage_And_Serious_Injuries,9282
1869,Significant_Damage_And_Serious_Injuries,9283
1870,Minor_Damage_And_Injuries,9292
1871,Minor_Damage_And_Injuries,9300
1872,Significant_Damage_And_Serious_Injuries,9302
1873,Significant_Damage_And_Serious_Injuries,9303
1874,Significant_Damage_And_Serious_Injuries,9308
1875,Highly_Fatal_And_Damaging,9313
1876,Significant_Damage_And_Serious_Injuries,9321
1877,Significant_Damage_And_Serious_Injuries,9324
1878,Significant_Damage_And_Fatalities,9333
1879,Minor_Damage_And_Injuries,9340
1880,Significant_Damage_And_Serious_Injuries,9349
1881,Highly_Fatal_And_Damaging,9351
1882,Highly_Fatal_And_Damaging,9352
1883,Minor_Damage_And_Injuries,9353
1884,Significant_Damage_And_Fatalities,9359
1885,Significant_Damage_And_Fatalities,9363
1886,Minor_Damage_And_Injuries,9365
1887,Minor_Damage_And_Injuries,9373
1888,Minor_Damage_And_Injuries,9377
1889,Highly_Fatal_And_Damaging,9383
1890,Minor_Damage_And_Injuries,9389
1891,Significant_Damage_And_Fatalities,9392
1892,Significant_Damage_And_Serious_Injuries,9400
1893,Significant_Damage_And_Fatalities,9401
1894,Minor_Damage_And_Injuries,9407
1895,Minor_Damage_And_Injuries,9408
1896,Minor_Damage_And_Injuries,9417
1897,Highly_Fatal_And_Damaging,9423
1898,Significant_Damage_And_Serious_Injuries,9424
1899,Highly_Fatal_And_Damaging,9430
1900,Highly_Fatal_And_Damaging,9449
1901,Significant_Damage_And_Fatalities,9452
1902,Significant_Damage_And_Serious_Injuries,9453
1903,Significant_Damage_And_Fatalities,9456
1904,Significant_Damage_And_Serious_Injuries,9461
1905,Significant_Damage_And_Fatalities,9463
1906,Significant_Damage_And_Fatalities,9465
1907,Minor_Damage_And_Injuries,9471
1908,Significant_Damage_And_Serious_Injuries,9484
1909,Significant_Damage_And_Serious_Injuries,9489
1910,Significant_Damage_And_Serious_Injuries,9495
1911,Minor_Damage_And_Injuries,9508
1912,Highly_Fatal_And_Damaging,9515
1913,Significant_Damage_And_Fatalities,9521
